text,aspects,aspect_sentiment_pairs,aspect_opinion_pairs,triplets
hàng như mô tả.,['hàng'],"[('hàng', 'POS')]","[('hàng', 'như mô tả.')]","[('hàng', 'như mô tả.', 'POS')]"
không biết có bền không,[],[],[],[]
tạm thời thấy ok.,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'tạm thời thấy ok.')]","[('<IA>', 'tạm thời thấy ok.', 'POS')]"
rất chất lượng,['chất lượng'],"[('chất lượng', 'POS')]","[('chất lượng', 'rất')]","[('chất lượng', 'rất', 'POS')]"
rất tốt,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'rất tốt')]","[('<IA>', 'rất tốt', 'POS')]"
"sản phẩm đẹp lắm,",['sản phẩm'],"[('sản phẩm', 'POS')]","[('sản phẩm', 'đẹp lắm,')]","[('sản phẩm', 'đẹp lắm,', 'POS')]"
"giao hàng nhanh,",['giao hàng'],"[('giao hàng', 'POS')]","[('giao hàng', 'nhanh,')]","[('giao hàng', 'nhanh,', 'POS')]"
mình sẽ ủng hộ dài dài,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'ủng hộ dài dài')]","[('<IA>', 'ủng hộ dài dài', 'POS')]"
"đóng gói quá cẩn thận luôn,",['đóng gói'],"[('đóng gói', 'POS')]","[('đóng gói', 'quá cẩn thận luôn,')]","[('đóng gói', 'quá cẩn thận luôn,', 'POS')]"
sản phẩm chất,['sản phẩm'],"[('sản phẩm', 'POS')]","[('sản phẩm', 'chất')]","[('sản phẩm', 'chất', 'POS')]"
rất ưng ý với sản phẩm,['sản phẩm'],"[('sản phẩm', 'POS')]","[('sản phẩm', 'rất ưng ý')]","[('sản phẩm', 'rất ưng ý', 'POS')]"
với mức giá tốt.,['mức giá'],"[('mức giá', 'POS')]","[('mức giá', 'tốt.')]","[('mức giá', 'tốt.', 'POS')]"
"gỗ có chút hơi mỏng,",['gỗ'],"[('gỗ', 'NEU')]","[('gỗ', 'hơi mỏng,')]","[('gỗ', 'hơi mỏng,', 'NEU')]"
bé nhà mình ghép thấy vẫn rất thich.,['ghép'],"[('ghép', 'POS')]","[('ghép', 'rất thich.')]","[('ghép', 'rất thich.', 'POS')]"
nói chung mình hài lòng.,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'hài lòng.')]","[('<IA>', 'hài lòng.', 'POS')]"
"cảm ơn shop,","['shop,']","[('shop,', 'POS')]","[('shop,', 'cảm ơn')]","[('shop,', 'cảm ơn', 'POS')]"
chất lượng sản phẩm thì khỏi phải bàn cãi!,['chất lượng sản phẩm'],"[('chất lượng sản phẩm', 'POS')]","[('chất lượng sản phẩm', 'khỏi phải bàn cãi!')]","[('chất lượng sản phẩm', 'khỏi phải bàn cãi!', 'POS')]"
Mọi tính năng đều rất xin sò,['Mọi tính năng'],"[('Mọi tính năng', 'POS')]","[('Mọi tính năng', 'rất xin sò')]","[('Mọi tính năng', 'rất xin sò', 'POS')]"
"bút tặng kèm ;)), lần đầu tiên dc tặng kèm mà cũng chất lượng",['bút tặng kèm'],"[('bút tặng kèm', 'POS')]","[('bút tặng kèm', 'chất lượng')]","[('bút tặng kèm', 'chất lượng', 'POS')]"
tiki vì sự chu đáo,['tiki'],"[('tiki', 'POS')]","[('tiki', 'chu đáo')]","[('tiki', 'chu đáo', 'POS')]"
Đẹp với giá tiền.,[],[],[],[]
Lắp khít vừa vặn với đồng hồ.,['Lắp'],"[('Lắp', 'POS')]","[('Lắp', 'khít vừa vặn')]","[('Lắp', 'khít vừa vặn', 'POS')]"
Còn độ bền màu thì chưa biết,['độ bền màu'],"[('độ bền màu', 'NEU')]","[('độ bền màu', 'chưa biết')]","[('độ bền màu', 'chưa biết', 'NEU')]"
"Ưng cực luôn,",['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'Ưng cực luôn,')]","[('<IA>', 'Ưng cực luôn,', 'POS')]"
lần sau lại ủng hộ,[],[],[],[]
Nhựa dẻo,['Nhựa'],"[('Nhựa', 'POS')]","[('Nhựa', 'dẻo')]","[('Nhựa', 'dẻo', 'POS')]"
ôm khít viền và đầu khoá dây.,['viền và đầu khoá dây.'],"[('viền và đầu khoá dây.', 'POS')]","[('viền và đầu khoá dây.', 'ôm khít')]","[('viền và đầu khoá dây.', 'ôm khít', 'POS')]"
"Bị bất ngờ bởi độ ""to lớn"" cute phô mai que của em này","['độ ""to lớn""']","[('độ ""to lớn""', 'POS')]","[('độ ""to lớn""', 'Bị bất ngờ bởi độ ""to lớn"" cute phô mai que')]","[('độ ""to lớn""', 'Bị bất ngờ bởi độ ""to lớn"" cute phô mai que', 'POS')]"
"Tiki còn cho vào một cái hộp rất ư là ""vừa vặn",['hộp'],"[('hộp', 'POS')]","[('hộp', 'rất ư là ""vừa vặn')]","[('hộp', 'rất ư là ""vừa vặn', 'POS')]"
nhìn cưng chịu hông nổi luôn á,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'nhìn cưng chịu hông nổi')]","[('<IA>', 'nhìn cưng chịu hông nổi', 'POS')]"
"mua lúc hàng giảm giá,",['hàng'],"[('hàng', 'POS')]","[('hàng', 'giảm giá,')]","[('hàng', 'giảm giá,', 'POS')]"
"xài cũng ổn,",['xài'],"[('xài', 'POS')]","[('xài', 'cũng ổn,')]","[('xài', 'cũng ổn,', 'POS')]"
để được nhiều bút viết,['để'],"[('để', 'POS')]","[('để', 'được nhiều bút viết')]","[('để', 'được nhiều bút viết', 'POS')]"
"Trang nhã,",['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'Trang nhã,')]","[('<IA>', 'Trang nhã,', 'POS')]"
hình dễ thương.,['hình'],"[('hình', 'POS')]","[('hình', 'dễ thương.')]","[('hình', 'dễ thương.', 'POS')]"
tiki giao hàng đúng hẹn,['giao hàng'],"[('giao hàng', 'POS')]","[('giao hàng', 'đúng hẹn')]","[('giao hàng', 'đúng hẹn', 'POS')]"
đóng gói rất kĩ.,['đóng gói'],"[('đóng gói', 'POS')]","[('đóng gói', 'rất kĩ.')]","[('đóng gói', 'rất kĩ.', 'POS')]"
Hàng tốt.,['Hàng'],"[('Hàng', 'POS')]","[('Hàng', 'tốt.')]","[('Hàng', 'tốt.', 'POS')]"
Giao nhanh.,['Giao'],"[('Giao', 'POS')]","[('Giao', 'nhanh.')]","[('Giao', 'nhanh.', 'POS')]"
Hơi mỏng.,[],[],[],[]
Nhưng tiền nào của nấy.,[],[],[],[]
Vầy là tốt.,[],[],[],[]
Đã nhận hàng.,[],[],[],[]
hàng oki nhé,['hàng'],"[('hàng', 'POS')]","[('hàng', 'oki')]","[('hàng', 'oki', 'POS')]"
Sổ đẹp.,['Sổ'],"[('Sổ', 'POS')]","[('Sổ', 'đẹp.')]","[('Sổ', 'đẹp.', 'POS')]"
Giao hàng nhanh hơn dự kiến.,['Giao hàng'],"[('Giao hàng', 'POS')]","[('Giao hàng', 'nhanh hơn dự kiến.')]","[('Giao hàng', 'nhanh hơn dự kiến.', 'POS')]"
Đóng gói cẩn thận.,['Đóng gói'],"[('Đóng gói', 'POS')]","[('Đóng gói', 'cẩn thận.')]","[('Đóng gói', 'cẩn thận.', 'POS')]"
Tuyệt.,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'Tuyệt.')]","[('<IA>', 'Tuyệt.', 'POS')]"
sản phẩm không như hình,['sản phẩm'],"[('sản phẩm', 'NEG')]","[('sản phẩm', 'không như hình')]","[('sản phẩm', 'không như hình', 'NEG')]"
hàng 450k mà như 330k,['hàng'],"[('hàng', 'NEG')]","[('hàng', '450k mà như 330k')]","[('hàng', '450k mà như 330k', 'NEG')]"
rất ngon nhé,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'rất ngon')]","[('<IA>', 'rất ngon', 'POS')]"
trên cả tuyệt vời...,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'trên cả tuyệt vời...')]","[('<IA>', 'trên cả tuyệt vời...', 'POS')]"
10 điểm.,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', '10 điểm.')]","[('<IA>', '10 điểm.', 'POS')]"
mình sẽ mua tiếp khi dùng hết,[],[],[],[]
sản phẩm tốt trong tầm giá.,['sản phẩm'],"[('sản phẩm', 'POS')]","[('sản phẩm', 'tốt trong tầm giá.')]","[('sản phẩm', 'tốt trong tầm giá.', 'POS')]"
da pu nhìn cũng đẹp.,['da pu'],"[('da pu', 'POS')]","[('da pu', 'đẹp.')]","[('da pu', 'đẹp.', 'POS')]"
đáng để mọi người mua,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'đáng để mọi người mua')]","[('<IA>', 'đáng để mọi người mua', 'POS')]"
Đóng gói cực chắc chắn.,['Đóng gói'],"[('Đóng gói', 'POS')]","[('Đóng gói', 'cực chắc chắn.')]","[('Đóng gói', 'cực chắc chắn.', 'POS')]"
Tai nghe rỏ ràng,['Tai nghe'],"[('Tai nghe', 'POS')]","[('Tai nghe', 'rỏ ràng')]","[('Tai nghe', 'rỏ ràng', 'POS')]"
tín hiệu lâu lâu có bị tắt 1 nhip.,['tín hiệu'],"[('tín hiệu', 'NEG')]","[('tín hiệu', 'lâu lâu có bị tắt 1 nhip.')]","[('tín hiệu', 'lâu lâu có bị tắt 1 nhip.', 'NEG')]"
Hộp đựng nắp đậy chắn chắn cầm đầm tay nhưng có chút to,['Hộp đựng nắp đậy'],"[('Hộp đựng nắp đậy', 'NEG')]","[('Hộp đựng nắp đậy', 'chắn chắn cầm đầm tay nhưng có chút to')]","[('Hộp đựng nắp đậy', 'chắn chắn cầm đầm tay nhưng có chút to', 'NEG')]"
xài cũng ổn,['xài'],"[('xài', 'NEU')]","[('xài', 'ổn')]","[('xài', 'ổn', 'NEU')]"
để được nhiều bút viết,['để'],"[('để', 'POS')]","[('để', 'được nhiều bút viết')]","[('để', 'được nhiều bút viết', 'POS')]"
"Có chất lượng thật,",['chất lượng'],"[('chất lượng', 'POS')]","[('chất lượng', 'thật,')]","[('chất lượng', 'thật,', 'POS')]"
"có tác dụng giúp bé nhẹ đầu,",['tác dụng'],"[('tác dụng', 'POS')]","[('tác dụng', 'giúp bé nhẹ đầu,')]","[('tác dụng', 'giúp bé nhẹ đầu,', 'POS')]"
"Tuy tên hàng là ""Gối tựa đầu ..."" nhưng hình ảnh lại để là cả bộ gối + lưng,",['hình ảnh'],"[('hình ảnh', 'NEG')]","[('hình ảnh', 'lại để là cả bộ gối + lưng,')]","[('hình ảnh', 'lại để là cả bộ gối + lưng,', 'NEG')]"
việc này dễ gây hiểu nhầm,['<IA>'],"[('<IA>', 'NEG')]","[('<IA>', 'dễ gây hiểu nhầm')]","[('<IA>', 'dễ gây hiểu nhầm', 'NEG')]"
để hình ảnh như thế rất gây hiểu nhầm.,['hình ảnh'],"[('hình ảnh', 'NEG')]","[('hình ảnh', 'rất gây hiểu nhầm.')]","[('hình ảnh', 'rất gây hiểu nhầm.', 'NEG')]"
Và đối với 1 cái gối tựa đầu không thì giá này khá đắt.,['giá này'],"[('giá này', 'NEG')]","[('giá này', 'khá đắt.')]","[('giá này', 'khá đắt.', 'NEG')]"
giao lại K có quà,['quà'],"[('quà', 'NEG')]","[('quà', 'K có')]","[('quà', 'K có', 'NEG')]"
"Hàng chính hãng, còn nguyên tem.",['Hàng'],"[('Hàng', 'POS')]","[('Hàng', 'chính hãng, còn nguyên tem.')]","[('Hàng', 'chính hãng, còn nguyên tem.', 'POS')]"
Chất lượng tốt.,['Chất lượng'],"[('Chất lượng', 'POS')]","[('Chất lượng', 'tốt.')]","[('Chất lượng', 'tốt.', 'POS')]"
Sẽ ủng hộ tiếp,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'ủng hộ tiếp')]","[('<IA>', 'ủng hộ tiếp', 'POS')]"
"tốt hơn mong đợi,",[],[],[],[]
"đóng góp rất tốt,",['đóng góp'],"[('đóng góp', 'POS')]","[('đóng góp', 'rất tốt,')]","[('đóng góp', 'rất tốt,', 'POS')]"
sản phẩm giống như đã đặt,['sản phẩm'],"[('sản phẩm', 'POS')]","[('sản phẩm', 'giống như đã đặt')]","[('sản phẩm', 'giống như đã đặt', 'POS')]"
quá tốt,[],[],[],[]
Sản phẩm nấu được cơm nên mình rất thích.,['Sản phẩm'],"[('Sản phẩm', 'POS')]","[('Sản phẩm', 'nấu được cơm')]","[('Sản phẩm', 'nấu được cơm', 'POS')]"
tuyệt vời.,[],[],[],[]
tẩy lông sạch .,['tẩy lông'],"[('tẩy lông', 'POS')]","[('tẩy lông', 'sạch')]","[('tẩy lông', 'sạch', 'POS')]"
Không kích ứng da .,['da'],"[('da', 'POS')]","[('da', 'Không kích ứng')]","[('da', 'Không kích ứng', 'POS')]"
Mẫu mã đẹp .,['Mẫu mã'],"[('Mẫu mã', 'POS')]","[('Mẫu mã', 'đẹp')]","[('Mẫu mã', 'đẹp', 'POS')]"
quấn dây chắc cả ngày quấn ko xong.,['quấn dây'],"[('quấn dây', 'NEG')]","[('quấn dây', 'cả ngày quấn ko xong.')]","[('quấn dây', 'cả ngày quấn ko xong.', 'NEG')]"
Nói chung hàng ko có tác dụng gì.,['hàng'],"[('hàng', 'NEG')]","[('hàng', 'ko có tác dụng gì.')]","[('hàng', 'ko có tác dụng gì.', 'NEG')]"
Rất tệ.,[],[],[],[]
đóng gói bị lỗi,['đóng gói'],"[('đóng gói', 'NEG')]","[('đóng gói', 'bị lỗi')]","[('đóng gói', 'bị lỗi', 'NEG')]"
Hàng sử dụng tốt,['sử dụng'],"[('sử dụng', 'POS')]","[('sử dụng', 'tốt')]","[('sử dụng', 'tốt', 'POS')]"
vỏ lại rách sẵn,['vỏ'],"[('vỏ', 'NEG')]","[('vỏ', 'rách sẵn')]","[('vỏ', 'rách sẵn', 'NEG')]"
"Khá dễ ăn,",['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'dễ ăn,')]","[('<IA>', 'dễ ăn,', 'POS')]"
"hạt óc chó vẫn rất là ngán,",['hạt óc chó'],"[('hạt óc chó', 'NEG')]","[('hạt óc chó', 'ngán,')]","[('hạt óc chó', 'ngán,', 'NEG')]"
"nam châm hút khá ổn,",['nam châm'],"[('nam châm', 'POS')]","[('nam châm', 'hút khá ổn,')]","[('nam châm', 'hút khá ổn,', 'POS')]"
"có hộp đựng khá tiện lợi,",['hộp đựng'],"[('hộp đựng', 'POS')]","[('hộp đựng', 'khá tiện lợi,')]","[('hộp đựng', 'khá tiện lợi,', 'POS')]"
giá cả cũng hợp túi tiền,['giá cả'],"[('giá cả', 'POS')]","[('giá cả', 'hợp túi tiền')]","[('giá cả', 'hợp túi tiền', 'POS')]"
"Với lối hành văn giản dị, nhẹ nhàng cùng lối trình bày từng câu ngắn như thơ, tác giả dạy ta những điều rất hữu ích trong cuộc sống.","['lối hành văn', 'lối trình bày']","[('lối hành văn', 'POS'), ('lối trình bày', 'POS')]","[('lối hành văn', 'giản dị, nhẹ nhàng cùng lối trình bày từng câu ngắn như thơ,'), ('lối trình bày', 'giản dị, nhẹ nhàng cùng lối trình bày từng câu ngắn như thơ,')]","[('lối hành văn', 'giản dị, nhẹ nhàng cùng lối trình bày từng câu ngắn như thơ,', 'POS'), ('lối trình bày', 'giản dị, nhẹ nhàng cùng lối trình bày từng câu ngắn như thơ,', 'POS')]"
"Nếu bạn đang buồn, quyển sách này có thể xem như một người bạn thấu hiểu nỗi lòng bạn, giúp bạn chia sẻ nỗi buồn.",['quyển sách này'],"[('quyển sách này', 'POS')]","[('quyển sách này', 'giúp bạn chia sẻ nỗi buồn.')]","[('quyển sách này', 'giúp bạn chia sẻ nỗi buồn.', 'POS')]"
"combo khá tiện lợi,",['combo'],"[('combo', 'POS')]","[('combo', 'khá tiện lợi,')]","[('combo', 'khá tiện lợi,', 'POS')]"
"giá ưu đãi,",['giá'],"[('giá', 'POS')]","[('giá', 'ưu đãi,')]","[('giá', 'ưu đãi,', 'POS')]"
chỉ tiếc là màu giỏ k dc ưng lắm,['màu giỏ'],"[('màu giỏ', 'NEG')]","[('màu giỏ', 'k dc ưng lắm')]","[('màu giỏ', 'k dc ưng lắm', 'NEG')]"
Đồ như đồ hàng mã.,['Đồ'],"[('Đồ', 'NEG')]","[('Đồ', 'như đồ hàng mã.')]","[('Đồ', 'như đồ hàng mã.', 'NEG')]"
ko băm nỗi củ hành.,['băm'],"[('băm', 'NEG')]","[('băm', 'ko')]","[('băm', 'ko', 'NEG')]"
Xoay yếu,['Xoay'],"[('Xoay', 'NEG')]","[('Xoay', 'yếu')]","[('Xoay', 'yếu', 'NEG')]"
ko sử dụng dc,['sử dụng'],"[('sử dụng', 'NEG')]","[('sử dụng', 'ko')]","[('sử dụng', 'ko', 'NEG')]"
"Dây to,",['Dây'],"[('Dây', 'POS')]","[('Dây', 'to,')]","[('Dây', 'to,', 'POS')]"
có công tắc.,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'có công tắc.')]","[('<IA>', 'có công tắc.', 'POS')]"
Chất lượng gia công rất ok.,['Chất lượng gia công'],"[('Chất lượng gia công', 'POS')]","[('Chất lượng gia công', 'rất ok.')]","[('Chất lượng gia công', 'rất ok.', 'POS')]"
nội dung cuốn sách này rất hay,['nội dung'],"[('nội dung', 'POS')]","[('nội dung', 'rất hay')]","[('nội dung', 'rất hay', 'POS')]"
Bìa mềm,['Bìa'],"[('Bìa', 'NEU')]","[('Bìa', 'mềm')]","[('Bìa', 'mềm', 'NEU')]"
chất giấy rất đẹp,['chất giấy'],"[('chất giấy', 'POS')]","[('chất giấy', 'rất đẹp')]","[('chất giấy', 'rất đẹp', 'POS')]"
"sách của mình nhận được không được tốt,",['sách'],"[('sách', 'NEG')]","[('sách', 'không được tốt,')]","[('sách', 'không được tốt,', 'NEG')]"
bìa sách bị dính bẩn rất nhiều,['bìa sách'],"[('bìa sách', 'NEG')]","[('bìa sách', 'bị dính bẩn rất nhiều')]","[('bìa sách', 'bị dính bẩn rất nhiều', 'NEG')]"
Nhìn chung là rất ổn.,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'rất ổn.')]","[('<IA>', 'rất ổn.', 'POS')]"
Sản phẩm cũng ok,['Sản phẩm'],"[('Sản phẩm', 'POS')]","[('Sản phẩm', 'cũng ok')]","[('Sản phẩm', 'cũng ok', 'POS')]"
may chỉ thừa nhiều,['may chỉ'],"[('may chỉ', 'NEG')]","[('may chỉ', 'thừa nhiều')]","[('may chỉ', 'thừa nhiều', 'NEG')]"
tầm giá đó cũng ok,['tầm giá'],"[('tầm giá', 'POS')]","[('tầm giá', 'cũng ok')]","[('tầm giá', 'cũng ok', 'POS')]"
"đóng gói chắc chắn,",['đóng gói'],"[('đóng gói', 'POS')]","[('đóng gói', 'chắc chắn,')]","[('đóng gói', 'chắc chắn,', 'POS')]"
date dài.,['date'],"[('date', 'POS')]","[('date', 'dài.')]","[('date', 'dài.', 'POS')]"
Hơn nữa đơn hàng của tiki trading nên cũng yên tâm,['đơn hàng của tiki trading'],"[('đơn hàng của tiki trading', 'POS')]","[('đơn hàng của tiki trading', 'yên tâm')]","[('đơn hàng của tiki trading', 'yên tâm', 'POS')]"
Ghế xài tốt.,['xài'],"[('xài', 'POS')]","[('xài', 'tốt.')]","[('xài', 'tốt.', 'POS')]"
sản phẩm đẹp và chất lượng!,['sản phẩm'],"[('sản phẩm', 'POS')]","[('sản phẩm', 'đẹp và chất lượng!')]","[('sản phẩm', 'đẹp và chất lượng!', 'POS')]"
nhận sp rất thích!,['nhận sp'],"[('nhận sp', 'POS')]","[('nhận sp', 'rất thích!')]","[('nhận sp', 'rất thích!', 'POS')]"
đóng hàng cẩn thận!,['đóng hàng'],"[('đóng hàng', 'POS')]","[('đóng hàng', 'cẩn thận!')]","[('đóng hàng', 'cẩn thận!', 'POS')]"
sp tốt,['sp'],"[('sp', 'POS')]","[('sp', 'tốt')]","[('sp', 'tốt', 'POS')]"
hài lòng với dịch vụ của tiki,['dịch vụ của tiki'],"[('dịch vụ của tiki', 'POS')]","[('dịch vụ của tiki', 'hài lòng')]","[('dịch vụ của tiki', 'hài lòng', 'POS')]"
Giống mô tả.,[],[],[],[]
Vải hơi mỏng,['Vải'],"[('Vải', 'NEG')]","[('Vải', 'hơi mỏng')]","[('Vải', 'hơi mỏng', 'NEG')]"
dễ nhăn.,[],[],[],[]
Tiền nào của đó,[],[],[],[]
mùi khá quyến rũ.,['mùi'],"[('mùi', 'POS')]","[('mùi', 'khá quyến rũ.')]","[('mùi', 'khá quyến rũ.', 'POS')]"
lưu hương lâu.,['lưu hương'],"[('lưu hương', 'POS')]","[('lưu hương', 'lâu.')]","[('lưu hương', 'lâu.', 'POS')]"
có điều vận chuyển hàng bị lỗi thành ra phải chờ rất lâu mới có được sản phẩm trên tay.,['vận chuyển hàng'],"[('vận chuyển hàng', 'NEG')]","[('vận chuyển hàng', 'bị lỗi thành ra phải chờ rất lâu')]","[('vận chuyển hàng', 'bị lỗi thành ra phải chờ rất lâu', 'NEG')]"
nc là tạm được,[],[],[],[]
Rất hài lòng,[],[],[],[]
"bé sử dụng không bị hâm,",['sử dụng'],"[('sử dụng', 'POS')]","[('sử dụng', 'không bị hâm,')]","[('sử dụng', 'không bị hâm,', 'POS')]"
dùng ban đêm thì tốt hơn,['dùng'],"[('dùng', 'POS')]","[('dùng', 'tốt hơn')]","[('dùng', 'tốt hơn', 'POS')]"
Giao hàng nhanh.,['Giao hàng'],"[('Giao hàng', 'POS')]","[('Giao hàng', 'nhanh.')]","[('Giao hàng', 'nhanh.', 'POS')]"
Đúng như mô tả.,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'Đúng như mô tả.')]","[('<IA>', 'Đúng như mô tả.', 'POS')]"
Sách hay,['Sách'],"[('Sách', 'POS')]","[('Sách', 'hay')]","[('Sách', 'hay', 'POS')]"
đọc đến gần giữa sách bắt đầu bị bong keo các tờ giấy muốn rớt ra rồi,"['keo', 'các tờ giấy']","[('keo', 'NEG'), ('các tờ giấy', 'NEG')]","[('keo', 'bị bong keo các tờ giấy muốn rớt ra'), ('các tờ giấy', 'bị bong keo các tờ giấy muốn rớt ra')]","[('keo', 'bị bong keo các tờ giấy muốn rớt ra', 'NEG'), ('các tờ giấy', 'bị bong keo các tờ giấy muốn rớt ra', 'NEG')]"
Về điểm này thì không hài lòng,['<IA>'],"[('<IA>', 'NEG')]","[('<IA>', 'không hài lòng')]","[('<IA>', 'không hài lòng', 'NEG')]"
Giày đẹp như hình,['Giày'],"[('Giày', 'POS')]","[('Giày', 'đẹp như hình')]","[('Giày', 'đẹp như hình', 'POS')]"
rất cảm ơn shop,[],[],[],[]
lần sau sẽ cố gắng ủng hộ shop,['shop'],"[('shop', 'POS')]","[('shop', 'ủng hộ')]","[('shop', 'ủng hộ', 'POS')]"
"Giao hàng nhanh,",['Giao hàng'],"[('Giao hàng', 'POS')]","[('Giao hàng', 'nhanh,')]","[('Giao hàng', 'nhanh,', 'POS')]"
bộ bài lại bị thiếu 1 lá...,['bộ bài'],"[('bộ bài', 'NEG')]","[('bộ bài', 'bị thiếu')]","[('bộ bài', 'bị thiếu', 'NEG')]"
